,sales_IT,sales_RandD,sales_accounting,sales_hr,sales_management,sales_marketing,sales_product_mng,sales_sales,sales_support,sales_technical,salary_high,salary_low,salary_medium,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,monthly_hrs_per_proj,satis_eval_interaction,Work_accident,promotion_last_5years
20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5152267511643887,-1.260810653434215,0.15695384744495194,-0.5613272962285168,-0.34283807789880166,-0.7248691063722442,0.2291947150080461,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3504677135601498,1.188416355641171,0.15695384744495194,-1.1822368287564335,-1.0262928206646635,-1.1326515167088667,0.8895864420238869,1.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5331425908292726,0.7218969253410971,-0.6534115636961743,-1.1021194697205734,-1.0262928206646635,-0.43985989484664795,-0.17767750338157942,1.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.43079592305009734,-1.2024957246467058,-0.6534115636961743,0.6804917688273165,-1.0262928206646635,1.121113632893541,-0.3372352360833932,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.7339631145541413,-1.2024957246467058,-1.4637769748373004,-1.2022661685153986,-0.34283807789880166,0.7089464654565251,-0.992751587933345,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.452814381339325,-1.8439599413093066,-0.6534115636961743,-0.42112191791576153,0.34061666486706016,0.15646707080690755,-1.078292261298484,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.858558047413406,0.13874763746600538,1.7776846697272042,-0.4611805974336916,-0.34283807789880166,-1.4395845137364318,-1.4727544338113017,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6316164467749662,-1.260810653434215,0.15695384744495194,-0.5613272962285168,-1.0262928206646635,-0.7248691063722442,-0.2583428015808295,1.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3947344369294672,-1.2024957246467058,-0.6534115636961743,0.7205504483452466,0.34061666486706016,1.1561916896966915,0.20526105510277395,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.67178055151994,-0.7942912231341418,-0.6534115636961743,0.4601690314787009,-1.0262928206646635,0.9281843204762148,0.040384731310899605,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6937990098091675,-1.3774405110092334,-1.4637769748373004,-1.1021194697205734,-0.34283807789880166,0.8404891784683387,-1.0286520777912531,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.61347080031922,-1.027550938284178,-1.4637769748373004,-1.1622074889974685,-0.34283807789880166,0.7615635506612505,-0.8637757539993786,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.43079592305009734,-0.619346436771614,0.967319258586078,-0.6214153155054121,-0.34283807789880166,-1.2115771445159549,-0.01811977067976543,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.21182975286948233,-1.3774405110092334,0.967319258586078,-0.18076984080818084,-1.0262928206646635,-0.9800619696151628,-0.7733597054683508,1.0,0.0
34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10948308509030749,-1.1441807958591965,0.15695384744495194,0.11967025557629497,-0.34283807789880166,-0.2776238821320776,-0.48970151399845946,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9127651799897822,-1.0858658670716872,-0.6534115636961743,0.7205504483452466,-0.34283807789880166,1.1561916896966915,0.008473184770536902,1.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.67178055151994,1.6549357859412444,0.15695384744495194,1.3214306411141983,1.024071407632922,0.5116323959388045,1.492360098897406,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2742421226945464,1.3050462132161889,-0.6534115636961743,-0.36103389863886637,-1.0262928206646635,0.20908415601163302,1.909869499467152,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.952929284734756,-0.7359762943466325,-0.6534115636961743,0.6804917688273165,-0.34283807789880166,1.121113632893541,0.25800375007920673,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.310303608815176,0.13874763746600538,0.15695384744495194,0.7205504483452466,-0.34283807789880166,0.11700425690336344,0.29833639917883187,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8142913240440889,-1.027550938284178,-1.4637769748373004,-0.9819434311667831,-0.34283807789880166,0.9983404340825152,-0.983444053525739,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9749477430239838,-1.3191255822217243,-1.4637769748373004,-1.262354187792294,-0.34283807789880166,0.6300208376494368,-1.1611736391185927,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9930933894797298,-0.44440165040908636,0.15695384744495194,1.2413132820783381,-0.34283807789880166,0.45901531073407903,0.4747363369991708,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8726010752448085,0.7218969253410971,-0.6534115636961743,0.9609025254528273,-1.0262928206646635,1.3666600305155934,1.1253773136832337,0.0,0.0
44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.452814381339325,-1.0858658670716872,0.15695384744495194,1.2413132820783381,-0.34283807789880166,0.45901531073407903,-0.7902019105868756,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9388862569033536,1.6549357859412444,1.7776846697272042,0.48019837123766596,-0.34283807789880166,-1.0274173462994156,-1.3885434082186776,0.0,0.0
46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.153749808459625,-1.027550938284178,-0.6534115636961743,1.4215773399090235,-1.0262928206646635,1.7700576837518223,0.18930528183259285,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.4569169999636686,-1.0858658670716872,0.15695384744495194,-0.8217087130950627,0.34061666486706016,-0.895874633287602,-1.377463010114385,0.0,0.0
48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5512882372850186,-0.7942912231341418,0.15695384744495194,1.3815186603910934,-0.34283807789880166,0.5510952098423486,-0.03673483949497721,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18981129458025506,-0.03619714889652233,-0.6534115636961743,-1.302412867310224,-0.34283807789880166,-0.6152501788623993,0.11218571102671605,1.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7339631145541413,-1.4357554397967427,-1.4637769748373004,-0.8617673926129927,-0.34283807789880166,1.1561916896966915,-1.0689847268908783,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6536349050641937,-0.852606151921651,-1.4637769748373004,-1.0420314504436783,-0.34283807789880166,0.9194148062754269,-0.8278752641414706,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5512882372850186,0.19706256625351462,-1.4637769748373004,-1.2022661685153986,0.34061666486706016,0.7089464654565251,0.5283654638239471,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5152267511643887,-1.027550938284178,0.15695384744495194,0.7606091278631767,-0.34283807789880166,0.14331279950572617,0.4047082209800417,0.0,0.0
54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1135857037146513,-0.03619714889652233,0.15695384744495194,-0.22082852032611097,-0.34283807789880166,-0.501246494252161,0.8359573151991105,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7922728657548613,1.6549357859412444,0.15695384744495194,1.0410198844886875,1.024071407632922,0.32747259772226534,1.6253248761489176,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2519938576144561,1.5383059283662257,-0.6534115636961743,-0.6414446552643771,-1.0262928206646635,-0.036462241610419076,0.42420972164359655,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.952929284734756,-0.3860867216215771,-0.6534115636961743,-0.12068182153128569,-0.34283807789880166,0.4195524968305349,0.48404387140677657,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.452814381339325,-1.3774405110092334,-1.4637769748373004,-1.9032930600791755,-1.0262928206646635,-0.2118525256261708,-0.901005891629802,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0332574942247037,1.6549357859412444,0.967319258586078,0.8206971471400719,1.024071407632922,-0.45389111756790806,1.8912544306519403,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9930933894797298,-0.619346436771614,0.15695384744495194,0.40008101220180575,-1.0262928206646635,-0.09346408391553847,0.3603866285628707,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9930933894797298,-1.260810653434215,0.15695384744495194,-0.10065248177232064,-1.0262928206646635,-0.42232086644507266,-0.05889563570356224,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1939139132045988,1.5383059283662257,0.967319258586078,-1.322442207069189,-0.34283807789880166,-1.5798967409490332,1.9878755021213723,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.059378571138275,0.6635819965535878,1.7776846697272042,1.9823988531600452,0.34061666486706016,-0.3697037812403472,-1.596854892579379,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9749477430239838,-1.3191255822217243,-0.6534115636961743,-0.4812099371926567,-0.34283807789880166,0.10384998560218207,-1.1611736391185927,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.011009229144613851,-1.4357554397967427,-1.4637769748373004,1.0410198844886875,-0.34283807789880166,3.6555032369211515,-0.6940240550416159,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.33232206710440365,1.363361142003698,-1.4637769748373004,-2.0034397588740007,1.024071407632922,-0.3433952386379845,0.26686806856264084,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2340780179495725,-1.0858658670716872,-0.6534115636961743,0.7405797881042117,-1.0262928206646635,1.1737307180982666,0.1963967366193401,0.0,0.0
68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8544554287890624,1.0134715692786433,-1.4637769748373004,-0.7215620143002374,-0.34283807789880166,1.3403514879132308,-0.3868754195906238,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.9790503616483275,0.7218969253410971,0.15695384744495194,0.3399929929249106,1.7075261503987837,-0.13292689781908257,-1.5179624580768156,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.33232206710440365,0.5469521389785701,-0.6534115636961743,1.0410198844886875,-0.34283807789880166,1.4368161441218938,-0.061998147172763834,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5733066955742464,-0.852606151921651,-0.6534115636961743,-2.083557117909861,0.34061666486706016,-1.2992722865238304,-0.7773486487858964,0.0,0.0
72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.67178055151994,-1.6690151549467793,0.15695384744495194,1.4816653591859188,-0.34283807789880166,0.6168665663482554,-0.47817789996999516,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.37248617184937743,0.6052670677660786,-0.6534115636961743,-0.18076984080818084,-0.34283807789880166,0.36693541162580945,-0.0748514089737436,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1939139132045988,-0.3277717928340679,0.15695384744495194,-0.7616206938181674,-0.34283807789880166,-0.8564118193840579,0.6972307309333668,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.43079592305009734,1.6549357859412444,0.967319258586078,1.2613426218373032,1.024071407632922,-0.22237594266711602,1.2264305443943826,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7741272192991151,1.1301014268536618,-1.4637769748373004,-0.5012392769516217,-0.34283807789880166,1.6297454565392209,-0.27075284745763734,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6316164467749662,0.25537749504102386,0.967319258586078,-1.0420314504436783,-1.0262928206646635,-1.4325689023758017,0.6289754786109244,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.4929784860842988,0.19706256625351462,0.15695384744495194,1.1611959230424778,-0.34283807789880166,0.40639822552935356,-0.33590558831087797,1.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9749477430239838,-1.2024957246467058,-1.4637769748373004,-0.9218554118898878,-0.34283807789880166,1.0772660618896033,-1.1283756607298867,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3504677135601498,1.5383059283662257,0.15695384744495194,-1.1021194697205734,-0.34283807789880166,-1.080034431504141,1.0757371301760028,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.6577375236885374,1.5383059283662257,-0.6534115636961743,-0.42112191791576153,1.7075261503987837,0.15646707080690755,-1.0960208982653523,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2159323714938262,-0.5610315079841048,1.7776846697272042,-1.322442207069189,1.024071407632922,-1.8166736243702977,-1.112863103383877,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.059378571138275,0.3136924238285331,0.967319258586078,1.0209905447297225,0.34061666486706016,-0.3486569471584571,-1.6234478480296812,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.858558047413406,-0.9109210807091596,1.7776846697272042,-1.2222955082743636,1.024071407632922,-1.7728260533663602,-1.592422733337662,0.0,0.0
85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3504677135601498,0.08043270867849615,-0.6534115636961743,-0.14071116129025074,-1.0262928206646635,0.40201346842896,0.300109262875519,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8726010752448085,-0.44440165040908636,0.967319258586078,1.4215773399090235,-1.0262928206646635,-0.13818860633955518,0.3896388795582034,0.0,0.0
87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.099542675883249,0.4886372101910608,1.7776846697272042,2.00242819291901,1.024071407632922,-0.3609342670395598,-1.6456086442382667,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.93478363827901,-1.4940703685842516,-1.4637769748373004,-1.282383527551259,-0.34283807789880166,0.6037122950470741,-1.1899826741897537,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.3364246857287474,1.363361142003698,0.967319258586078,-0.2007991805671459,-0.34283807789880166,-0.9905853866561076,-0.7857697513451586,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.858558047413406,-1.7273300837342886,0.15695384744495194,0.7405797881042117,-0.34283807789880166,0.1301585282045448,-1.68549807741372,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.21182975286948233,-0.09451207768403157,0.15695384744495194,-1.322442207069189,-1.0262928206646635,-1.224731415817136,-0.2273176868888101,0.0,0.0
92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9749477430239838,-1.027550938284178,-1.4637769748373004,-1.1221488094795384,-0.34283807789880166,0.814180635865976,-1.0791786931468275,0.0,0.0
93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0332574942247037,1.4799909995787166,0.15695384744495194,-0.8217087130950627,-0.34283807789880166,-0.895874633287602,1.7755750744431253,0.0,0.0
94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2519938576144561,-0.03619714889652233,0.15695384744495194,-0.40109257815679644,-1.0262928206646635,-0.6196349359627932,-0.2339659257513857,1.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5914523420299924,0.43032228140355155,-0.6534115636961743,-1.8031463612843504,-1.0262928206646635,-1.0537258889017784,0.6963442990850236,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.1315015433795352,-0.6776613655591233,0.15695384744495194,0.4201103519607708,-0.34283807789880166,-0.0803098126143571,-0.42233269352436054,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.095440057258905,-0.2694568640465586,0.15695384744495194,-1.2022661685153986,-1.0262928206646635,-1.145805788010048,-0.9550782343787498,0.0,0.0
98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6937990098091675,-0.3277717928340679,1.7776846697272042,-1.342471546828154,3.0744356359305076,-1.8254431385710856,-0.6776250658472627,0.0,0.0
99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8726010752448085,0.19706256625351462,-0.6534115636961743,1.221283942319373,-0.34283807789880166,1.5946673997360703,0.7942950183269699,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.4929784860842988,-0.619346436771614,0.967319258586078,-1.362500886587119,-0.34283807789880166,-1.6009435750309233,-0.6399517122926677,0.0,0.0
101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.019214466393301,0.6635819965535878,1.7776846697272042,0.860755826658002,0.34061666486706016,-0.8607965764844517,-1.5600679708731275,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0332574942247037,0.5469521389785701,0.967319258586078,2.0625162121959053,1.024071407632922,0.19856073897068777,1.1586185079961118,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4750626464194148,0.4886372101910608,0.15695384744495194,-1.342471546828154,-1.0262928206646635,-1.2378856871183175,1.510088735864274,1.0,0.0
104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8946195335340362,-1.027550938284178,-1.4637769748373004,-1.4826769251409095,-0.34283807789880166,0.3406268690234467,-1.0313113733362833,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18981129458025506,1.363361142003698,-0.6534115636961743,-1.362500886587119,-0.34283807789880166,-0.6678672640671248,0.8142397349146969,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.434898541674441,-1.8439599413093066,0.15695384744495194,1.1411665832835127,0.34061666486706016,0.39324395422817215,-0.24504632385567832,1.0,0.0
